source_doi,published-print-date,is-referenced-by-count,funder,published-online-date,journal-published-print-date
10.1534/g3.116.032342,2016.0,55.0,,2016.0,2016.0
10.3390/ijms17111860,,13.0,,2016.0,
10.1021/acs.cgd.6b01133,2016.0,3.0,"Agence Nationale de la Recherche,Royal Society of New Zealand,Marsden Fund",2016.0,2016.0
10.1090/jag/667,,5.0,,2016.0,2017.0
10.1088/1742-6596/756/1/012006,2016.0,1.0,,2016.0,
10.1103/PhysRevB.94.161407,,2.0,Deutsche Forschungsgemeinschaft,2016.0,2016.0
10.3847/0004-637X/832/1/33,,5.0,,2016.0,
10.1109/REDEC.2016.7577543,2016.0,2.0,,,
10.1109/NSSMIC.2015.7581735,2015.0,2.0,,,
10.1016/j.jaad.2016.06.042,2016.0,7.0,,,2016.0
10.1016/j.icarus.2016.09.040,2017.0,14.0,,,
10.1103/PhysRevA.94.053806,,7.0,"Fundação de Amparo à Pesquisa do Estado de São Paulo,Conselho Nacional de Desenvolvimento Científico e Tecnológico,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior",2016.0,2016.0
10.1007/s00245-016-9396-7,2016.0,0.0,,2016.0,2016.0
10.21437/Interspeech.2016-343,,0.0,,2016.0,
10.3324/haematol.2016.149104,2016.0,23.0,,2016.0,2016.0
10.1016/j.crme.2016.05.004,2016.0,0.0,"Agence Nationale de la Recherche,European Research Council",,2016.0
10.4000/eps.6171,,6.0,,2016.0,
10.1016/j.solmat.2016.10.047,2017.0,146.0,,,
10.1016/j.mejo.2016.10.011,2016.0,0.0,,,
10.1161/JAHA.116.004228,2016.0,14.0,,,2016.0
10.4310/CMS.2016.v14.n8.a7,2016.0,8.0,,,2016.0
10.1016/j.mce.2016.08.050,2017.0,11.0,"Institut National Du Cancer,FP7 ENS@T-Cancer",,
10.1093/biomet/asw030,2016.0,8.0,,2016.0,2016.0
10.4000/cybergeo.27794,,0.0,,2016.0,
10.1016/j.encep.2016.08.006,2017.0,5.0,,,2017.0
10.1556/1006.2016.29.6.2,2016.0,2.0,,,2016.0
10.3758/s13415-016-0480-x,2017.0,25.0,Agence Nationale de la Recherche,2016.0,2017.0
10.1007/978-3-319-47846-3_27,2016.0,7.0,,2016.0,
10.1109/ULTSYM.2016.7728431,2016.0,1.0,,,
10.1002/pssa.201600450,2017.0,3.0,STMicroelectronics,2016.0,2017.0
10.1162/NECO_a_00839,2016.0,4.0,,,2016.0
10.1007/978-3-319-47093-1_4,2016.0,9.0,,2016.0,
10.1049/iet-map.2015.0848,2016.0,9.0,,2016.0,2016.0
10.1063/1.4967741,2016.0,2.0,Conseil General d'Indre et Loire,,2016.0
10.1016/j.jmps.2016.07.009,2016.0,11.0,Monge Doctoral Fellowship from the Ecole Polytechnique,,
10.1051/0004-6361/201628528,2016.0,3.0,,2016.0,
10.1051/0004-6361/201628544,2016.0,6.0,,2016.0,
10.1063/1.4963919,2016.0,85.0,,,2016.0
10.1021/acs.joc.6b01807,2016.0,7.0,"Agence Nationale de la Recherche,Fondation pour la Recherche Médicale,Department of Science and Technology, Ministry of Science and Technology,Ministère des Affaires Étrangères,Région Provence-Alpes-Côte d'Azur",2016.0,2016.0
10.1111/sms.12730,2017.0,19.0,,2016.0,2017.0
10.1016/j.ejcb.2016.07.001,2016.0,5.0,,,2016.0
10.1007/s13593-016-0401-y,2016.0,11.0,"INRA,GIS PicLeg",2016.0,2016.0
10.1017/S0959774316000524,2017.0,3.0,,2016.0,2017.0
10.3847/0004-637X/831/1/40,,14.0,,2016.0,
10.1074/jbc.M115.704254,2016.0,36.0,"Ligue Contre le Cancer,LABEX SIGNALIFE,Ministerio de Economía y Competitividad,Generalitat de Catalunya,Fondation ARC pour la Recherche sur le Cancer",,2016.0
10.1109/JLT.2016.2552495,2016.0,3.0,"French Direction Générale de l'Armement,Astride MEDUSE,Astrid Maturation HYDRE",,
10.1016/j.smim.2016.10.001,2016.0,21.0,"Baker IDI foundation,INSERM ATIP-AVENIR, the Fondation de France,Agence Nationale de la Recherche (ANR),NHMRC,NHMRC and Diabetes Australia",,2016.0
10.1016/j.jsxm.2016.02.165,2016.0,4.0,,,2016.0
10.3847/0067-0049/226/2/21,,2.0,,2016.0,
10.1002/2016JE005088,2016.0,103.0,Agence Nationale de la Recherche,2016.0,2016.0
10.1063/1.4965407,2016.0,0.0,,,
10.1016/j.compositesb.2016.11.008,2017.0,62.0,,,
10.1103/PhysRevA.94.053614,,37.0,"Agence Nationale de la Recherche,Studienstiftung des Deutschen Volkes",2016.0,2016.0
10.1074/jbc.M116.720581,2016.0,55.0,"National Basic Research Program of China,Deutsche Forschungsgemeinschaft,National Natural Science Foundation of China,Natural Science Foundation of Shanxi Province, China",,2016.0
10.1093/mnras/stw1934,2016.0,20.0,,2016.0,2016.0
10.1371/journal.pone.0166610,,27.0,,2016.0,
10.1016/j.psfr.2016.05.001,2016.0,0.0,,,2016.0
10.1038/srep36539,2016.0,23.0,,2016.0,2016.0
10.1016/j.jasrep.2016.06.026,2016.0,4.0,"British Institute for the Study of Iraq,Korea Institute of Oriental Medicine,Cyprus American Archaeological Research Institute,National Science Foundation,British Academy",,
10.1080/15548627.2016.1246107,2017.0,36.0,,2016.0,2017.0
10.1007/s12079-016-0361-7,2016.0,0.0,,2016.0,2016.0
10.1093/mnras/stw1895,2016.0,41.0,,2016.0,2016.0
10.21437/Interspeech.2016-379,,2.0,,2016.0,
10.1523/JNEUROSCI.2327-16.2016,2016.0,33.0,,2016.0,2016.0
10.1080/00107514.2016.1243351,2017.0,8.0,"Ministero dell’Istruzione, dell’Università e della Ricerca",2016.0,2017.0
10.1007/978-3-319-47677-3_2,2016.0,2.0,,2016.0,
10.1016/j.solener.2016.11.006,2016.0,115.0,,,
10.1002/pssr.201600295,2017.0,19.0,,2016.0,2017.0
10.1016/j.cnsns.2016.08.022,2017.0,8.0,,,
10.1007/s00453-016-0243-7,2018.0,2.0,Agence Nationale de la Recherche (FR),2016.0,2018.0
10.18632/oncotarget.12309,2016.0,1.0,,2016.0,2016.0
10.1109/REDEC.2016.7577562,2016.0,2.0,,,
10.1016/j.physleta.2016.09.037,2017.0,5.0,"CONACYT,PAPIIT-DGAPA-UNAM,CONACYT,DGTIC-UNAM",,2017.0
10.1002/ecy.1544,2016.0,2.0,"Agence Nationale de la Recherche,Centre National de la Recherche Scientifique",2016.0,2016.0
10.1371/journal.pone.0166771,,11.0,"FP7-People-IRSES “APHIWEB”,National Natural Science Foundation of China,State Key Laboratory of Cotton Biology Open Fund of China",2016.0,
10.1051/0004-6361/201629590,2016.0,20.0,,2016.0,
10.1109/APS.2016.7696583,2016.0,3.0,,,
10.1016/j.molmet.2016.09.011,2016.0,20.0,"INSERM, “Métropole Européenne de Lille (MEL)”,European Genomic Institute for Diabetes,European Commission,European Research Council",,2016.0
10.1214/15-AOS1418,2016.0,2.0,,,
10.1038/srep38135,2016.0,107.0,,2016.0,2016.0
10.1109/APS.2016.7696581,2016.0,9.0,,,
10.1016/j.jad.2016.10.049,2017.0,9.0,,,
10.1016/j.proeng.2016.07.537,2016.0,7.0,,,
10.1016/j.proeng.2016.07.590,2016.0,3.0,,,
10.1007/s00259-016-3586-z,2017.0,15.0,,2016.0,2017.0
10.1016/j.jvolgeores.2016.09.020,2016.0,22.0,CNPq,,
10.1117/12.2232383,2016.0,2.0,,,
10.1090/mcom/2995,2015.0,20.0,,,2016.0
10.1016/j.scispo.2016.08.002,2016.0,1.0,,,2016.0
10.1007/s11214-016-0317-5,2017.0,69.0,"Jet Propulsion Laboratory,CNES,ANR,Institut Universitaire de France,Grand Equipement National de Calcul Intensif,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,Swiss National Supercomputing Centre,U.K. Space Agency",2016.0,2017.0
10.3847/2041-8205/832/2/L21,,136.0,,2016.0,
10.1117/12.2234280,2016.0,1.0,,,
10.1109/APS.2016.7696113,2016.0,7.0,,,
10.1007/s11042-016-4205-5,2018.0,34.0,,2016.0,2018.0
10.1117/12.2233405,2016.0,0.0,,,
10.1117/12.2231711,2016.0,0.0,,,
10.1103/PhysRevE.94.053116,,4.0,,2016.0,2016.0
10.1109/APS.2016.7696027,2016.0,2.0,,,
10.3917/inno.049.0079,2016.0,1.0,,,2016.0
10.1051/0004-6361/201629680,2016.0,78.0,,2016.0,
10.1007/978-981-10-1627-1_24,2017.0,0.0,,2016.0,
10.1109/DSD.2016.86,2016.0,7.0,,,
10.1016/j.jfluchem.2016.11.019,2017.0,12.0,,,
10.1186/s13287-016-0435-8,2016.0,16.0,,2016.0,2016.0
10.1007/s40279-016-0653-3,2017.0,48.0,,2016.0,2017.0
10.1165/rcmb.2015-0150OC,2016.0,18.0,,,2016.0
10.1016/j.nmd.2016.09.012,2016.0,4.0,,,2016.0
10.1051/0004-6361/201628955,2016.0,102.0,,2016.0,
10.3390/molecules21010113,,58.0,,2016.0,
10.1016/j.jaci.2016.04.032,2016.0,47.0,"French National Institute of Health and Medical Research (INSERM),French National Research Agency,La Ligue contre le Cancer and La Fondation ARC pour la Recherche sur le Cancer",,2016.0
10.13164/re.2016.0419,2016.0,6.0,,2016.0,2016.0
10.1002/ffj.3361,2017.0,5.0,Agence Nationale de la Recherche,2016.0,2017.0
10.1007/s00220-016-2795-4,2017.0,22.0,European Research Council,2016.0,2017.0
10.1016/j.soard.2016.04.008,2016.0,70.0,,,2016.0
10.1051/0004-6361/201629272,2016.0,3212.0,,2016.0,
10.1371/journal.pone.0167441,,10.0,TOTAL FOUNDATION,2016.0,
10.37236/6152,,0.0,,2016.0,
10.3390/nu8120755,,40.0,,2016.0,
10.1117/12.2233475,2016.0,0.0,,,
10.1063/1.4971357,2016.0,31.0,Agence Nationale de la Recherche (ANR),,2016.0
10.1016/j.proeng.2016.07.469,2016.0,6.0,,,
10.1109/APS.2016.7696327,2016.0,5.0,,,
10.1007/978-3-319-49004-5_3,2016.0,3.0,,2016.0,
10.1016/j.tcs.2016.11.001,2016.0,0.0,,,
10.1371/journal.pone.0166276,,9.0,Research Executive Agency,2016.0,
10.1111/jth.13520,2016.0,32.0,"Association Française contre les Myopathies,Agence Nationale de Recherches sur le Sida et les Hepatites Virales,Division of Arctic Sciences",2016.0,2016.0
10.1002/cctc.201600925,2017.0,8.0,,2016.0,2017.0
10.1117/12.2231375,2016.0,4.0,,,
10.1038/tpj.2016.56,2017.0,3.0,,2016.0,2017.0
10.1103/PhysRevD.94.102001,,53.0,"National Science Foundation,Science and Technology Facilities Council,Max-Planck-Gesellschaft,Australian Research Council,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Science and Engineering Research Board,Ministry of Human Resource Development,Ministerio de Economía y Competitividad,Narodowe Centrum Nauki,European Commission,Royal Society,Scottish Funding Council,Scottish Universities Physics Alliance,Országos Tudományos Kutatási Alapprogramok,National Research Foundation of Korea,Ontario Ministry of Economic Development and Innovation,Canadian Institute for Advanced Research,Russian Foundation for Basic Research,Leverhulme Trust,Research Corporation,Ministry of Science and Technology of the People’s Republic of China,Kavli Foundation,Istituto Nazionale di Fisica Nucleare,Centre National de la Recherche Scientifique,Natural Sciences and Engineering Research Council of Canada,Conselleria d’Economia i Competitivitat and Conselleria d’Educació,Cultura i Universitats of the Govern de les Illes Balears,Lyon Institute of Origins,Brazilian Ministry of Science, Technology, and Innovation",2016.0,2016.0
10.1117/12.2232687,2016.0,0.0,,,
10.1016/j.acvd.2016.03.002,2016.0,11.0,French National Research Agency,,2016.0
10.1021/acs.langmuir.6b02245,2016.0,21.0,,2016.0,2016.0
10.1161/JAHA.115.003078,2016.0,20.0,,,2016.0
10.2113/gssgfbull.187.4-5.187,2016.0,12.0,,2016.0,2016.0
10.1051/0004-6361/201628931,2016.0,6.0,,2016.0,
10.1109/APS.2016.7696138,2016.0,0.0,,,
10.1613/jair.5247,,15.0,,2016.0,
10.1088/0022-3727/49/47/475104,2016.0,12.0,GANEX,2016.0,2016.0
10.3917/inno.049.0005,2016.0,6.0,,,2016.0
10.1016/j.smim.2016.09.004,2016.0,34.0,"Irish Research Council,Science Foundation Ireland",,2016.0
10.1016/j.celrep.2016.11.012,2016.0,55.0,"INCa,Ligue contre le Cancer,ANR AngioMatrix,Fondation ARC,DFG,European Research Council,Excellence Initiative",,2016.0
10.1016/j.dam.2016.06.017,2016.0,7.0,,,
10.1007/s10886-016-0795-7,2016.0,34.0,"China Scholarship Council,FP7-PEOPLE-2012-IRSES",2016.0,2016.0
10.1002/pen.24475,2017.0,7.0,,2016.0,2017.0
10.1002/cphc.201500873,2016.0,7.0,,2015.0,2016.0
10.1103/PhysRevD.94.102002,,28.0,"Science and Technology Facilities Council,Instituto Nazionale di Fisica Nucleare,Centre National de la Recherche Scientifique,Australian Research Council,Council of Scientific and Industrial Research,Stichting voor Fundamenteel Onderzoek der Materie,Ministerstwo Nauki i Szkolnictwa Wy?szego,Scottish Funding Council,Scottish Universities Physics Alliance,National Aeronautics and Space Administration,Carnegie Trust for the Universities of Scotland,Leverhulme Trust,David and Lucile Packard Foundation,Alfred P. Sloan Foundation",2016.0,2016.0
10.1016/j.proeng.2016.07.411,2016.0,22.0,,,
10.1126/science.aag0482,2016.0,72.0,"NSF,ANR,French Ministry of Research and Education",,2016.0
10.1103/PhysRevE.94.050602,,32.0,"Deutsche Forschungsgemeinschaft,Agence Nationale de la Recherche",2016.0,2016.0
10.1007/s00191-016-0484-2,2017.0,3.0,,2016.0,2017.0
10.1088/0026-1394/53/6/1395,2016.0,13.0,,2016.0,2016.0
10.1051/0004-6361/201629512,2016.0,1397.0,,2016.0,
10.1109/DSD.2016.74,2016.0,4.0,,,
10.1080/17449480.2016.1254348,2016.0,21.0,,2016.0,2016.0
10.1051/0004-6361/201628760,2016.0,35.0,,2016.0,
10.3389/fimmu.2016.00429,,10.0,,2016.0,
10.1117/12.2232661,2016.0,1.0,,,
10.1051/epjconf/201612604050,2016.0,0.0,,2016.0,
10.1016/j.envpol.2016.09.072,2017.0,16.0,,,
10.1186/s12915-016-0330-x,2016.0,36.0,,2016.0,2016.0
10.1007/978-3-319-49004-5_8,2016.0,11.0,,2016.0,
10.1117/12.2232608,2016.0,4.0,,,
10.1063/1.4972397,2016.0,37.0,National Natural Science Foundation of China (NSFC),,2016.0
10.1109/TMTT.2016.2635651,2017.0,3.0,"CARNOT program, Mines Telecom Institute, Telecom-Bretagne, France",,
10.1016/j.ic.2016.11.007,2017.0,4.0,"European Social Fund,European Commission",,
10.1111/bjd.14808,2017.0,83.0,,2016.0,2017.0
10.1109/ASAP.2016.7760801,2016.0,5.0,,,
10.1016/j.margeo.2016.09.008,2017.0,20.0,Institut pour la Recherche et le Développement,,
10.1016/j.jcf.2016.05.010,2017.0,13.0,,,2017.0
10.1117/12.2232350,2016.0,0.0,,,
10.1117/12.2233468,2016.0,0.0,,,
10.1117/12.2231982,2016.0,3.0,,,
10.1117/12.2231279,2016.0,0.0,,,
10.1109/ICIP.2016.7532528,2016.0,1.0,,,
10.1016/j.cam.2016.09.038,2017.0,4.0,,,
10.1117/12.2233107,2016.0,1.0,,,
10.1109/ICIP.2016.7532733,2016.0,9.0,,,
10.1117/12.2232835,2016.0,0.0,,,
10.1117/12.2231081,2016.0,3.0,,,
10.3847/1538-4357/833/1/93,,15.0,,2016.0,
10.1093/gji/ggw356,2016.0,147.0,"Office of Science,NSF",2016.0,2016.0
10.1117/12.2231704,2016.0,2.0,,,
10.1016/bs.hna.2016.09.002,2017.0,7.0,,,
10.1007/s40279-016-0657-z,2017.0,44.0,,2016.0,2017.0
10.1117/12.2233046,2016.0,4.0,,,
10.1117/12.2232384,2016.0,0.0,,,
10.1117/12.2232308,2016.0,1.0,,,
10.1134/S1560354716060101,2016.0,4.0,,2016.0,2016.0
10.1109/CAMA.2015.7428123,2015.0,6.0,,,
10.1016/j.cmi.2016.09.007,2016.0,22.0,"Mediterranean Infection Institute,FRM",,2016.0
10.1007/s11724-016-0479-7,2016.0,0.0,,2016.0,2016.0
10.1016/j.quascirev.2016.11.029,2017.0,11.0,"Ecole française de Rome,Soprintendenza per I beni archeologici dell'Abruzzo",,
10.1016/j.sna.2016.10.020,2016.0,1.0,,,
10.1117/12.2233052,2016.0,1.0,,,
10.18632/oncotarget.12651,2016.0,11.0,,2016.0,2016.0
10.1016/j.msec.2016.11.115,2017.0,63.0,French National Research Agency,,
10.1051/0004-6361/201629732,2016.0,62.0,Centre National d’Etudes Spatiales,2016.0,
10.1016/j.bulcan.2016.10.004,2016.0,1.0,,,2016.0
10.1109/EUSIPCO.2016.7760640,2016.0,2.0,,,
10.1016/j.bbrc.2016.10.139,2017.0,7.0,"Société Francophone du Diabète,Agence National de la Recherche",,2017.0
10.1007/978-3-658-15542-1_7,2016.0,0.0,,2016.0,
10.1016/j.ijms.2016.10.016,2017.0,13.0,,,
10.1016/j.bulcan.2016.11.001,2016.0,0.0,,,2016.0
10.1080/10406638.2016.1207685,2018.0,3.0,,2016.0,2018.0
10.1016/j.margeo.2016.10.017,2017.0,7.0,"French-Algerian PHC Tassili Partnership,CNRS-INSU Program ALEAS,LabexMER,FP7",,
10.4000/rei.6325,2016.0,3.0,,,2016.0
10.1117/12.2232414,2016.0,2.0,,,
10.1109/CAMA.2015.7428122,2015.0,6.0,,,
10.1117/12.2232405,2016.0,0.0,,,
10.1016/j.foodchem.2016.10.145,2017.0,30.0,"French Ministry of Higher Education and Research,GIRACT,Gen Foundation",,
10.1039/c6md00477f,,2.0,,2016.0,2016.0
10.18632/oncotarget.13068,2016.0,27.0,,2016.0,2016.0
10.1117/12.2233525,2016.0,1.0,,,
10.1002/ps.4474,2017.0,32.0,"State Key Development Programme for Basic Research of China,Agroscientific Research in the Public Interest,Beijing Novo Programme",2016.0,2017.0
10.1007/s11724-016-0478-8,2016.0,2.0,,2016.0,2016.0
10.1007/s10596-016-9606-z,2017.0,10.0,,2016.0,2017.0
10.1007/s11724-016-0482-z,2016.0,1.0,,2016.0,2016.0
10.1117/12.2234143,2016.0,1.0,,,
10.1016/j.colsurfa.2016.12.011,2017.0,4.0,,,
10.1007/978-1-4939-6563-2_10,2017.0,11.0,,2016.0,
10.1016/j.jrmge.2016.09.001,2016.0,104.0,"Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,National Energy Technology Laboratory,Office of Fossil Energy,U.S. Department of Energy",,2016.0
10.1016/j.cropro.2016.11.001,2017.0,24.0,European Union Seventh Framework Program,,
10.1109/EUSIPCO.2016.7760578,2016.0,0.0,,,
10.1145/2997364.2997384,2016.0,40.0,,2016.0,
10.1214/15-BJPS294,2016.0,1.0,,,
10.1145/2993236.2993246,2016.0,5.0,,2016.0,
10.3847/1538-4357/833/1/40,,36.0,,2016.0,
10.1016/j.icarus.2016.10.017,2017.0,28.0,,,
10.4000/ress.3445,2016.0,2.0,,,2016.0
10.1002/pssa.201600419,2017.0,4.0,"PHC-UTIQUE 2013,French National Research Agency",2016.0,2017.0
10.1109/ICIP.2016.7532918,2016.0,7.0,,,
10.1109/EUSIPCO.2016.7760495,2016.0,5.0,,,
10.1117/12.2232577,2016.0,2.0,,,
10.1371/journal.pone.0167777,,10.0,,2016.0,
10.1039/9781782623953-00042,2016.0,0.0,,,
10.1007/s11724-016-0483-y,2016.0,1.0,,2016.0,2016.0
10.1117/12.2233395,2016.0,4.0,,,
10.1007/s11214-016-0324-6,2017.0,14.0,"Université de Toulouse,CNES,Région midi pyrénées",2016.0,2017.0
10.1016/j.bbr.2016.10.023,2017.0,16.0,NIDA,,
10.3847/2041-8213/833/1/L13,,6.0,,2016.0,
10.4000/rei.6357,2016.0,1.0,,,2016.0
10.1016/j.jaad.2016.08.036,2017.0,22.0,,,2017.0
10.1117/12.2233010,2016.0,0.0,,,
10.3847/2041-8205/833/1/L1,,214.0,,2016.0,
10.1103/PhysRevLett.117.248001,,70.0,"Consejo Nacional de Investigaciones Científicas y Técnicas,Agence Nationale de la Recherche",2016.0,2016.0
10.1111/pirs.12267,2018.0,29.0,,2016.0,2018.0
10.1111/jdv.14027,2017.0,3.0,,2016.0,2017.0
10.1364/OE.24.028731,2016.0,47.0,"Agence Nationale de la Recherche (ANR),Erasmus,European Commission (EC),Seventh Framework Programme (FP7)",2016.0,2016.0
10.1111/maps.12792,2017.0,18.0,Agence Nationale de la Recherche,2016.0,2017.0
10.1111/sms.12807,2017.0,7.0,,2016.0,2017.0
10.1007/s10950-016-9617-1,2017.0,13.0,,2016.0,2017.0
10.1053/j.gastro.2016.09.009,2017.0,330.0,,,2017.0
10.1016/j.crma.2016.10.020,2017.0,4.0,"ERC,ERC,Institut Universitaire de France",,2017.0
10.1159/000455048,2017.0,12.0,,2016.0,
10.1137/16M1065306,2016.0,5.0,Labex CEMPI,,2016.0
10.4000/books.aaccademia.1706,2016.0,1.0,,,
10.1016/j.neurenf.2016.12.002,2017.0,8.0,,,2017.0
10.1137/15M102887X,2016.0,29.0,"National Natural Science Foundation of China,Research Grants Council, University Grants Committee",,2016.0
10.1111/zsc.12230,2017.0,10.0,"Total,Prince Albert II of Monaco Foundation,Alfred P. Sloan Foundation,Stavros Niarchos Foundation,Muséum National d'Histoire Naturelle,Seventh Framework Programme",2016.0,2017.0
10.3847/1538-3881/152/6/222,,25.0,,2016.0,
10.1007/s11306-016-0963-3,2016.0,7.0,ANRT,2016.0,2016.0
10.3847/1538-3881/153/1/27,,34.0,,2016.0,
10.1016/j.epsl.2016.12.020,2017.0,52.0,"INSU,European Union 7th Framework project ASTARTE",,
10.1103/PhysRevX.6.041015,,775.0,"National Science Foundation,Science and Technology Facilities Council,Max-Planck-Gesellschaft,Australian Research Council,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Science and Engineering Research Board,Ministry of Human Resource Development,Ministerio de Economía y Competitividad,Narodowe Centrum Nauki,European Commission,Royal Society,Scottish Funding Council,Scottish Universities Physics Alliance,Országos Tudományos Kutatási Alapprogramok,National Research Foundation of Korea,Ontario Ministry of Economic Development and Innovation,Natural Sciences and Engineering Research Council Canada,Canadian Institute for Advanced Research,Fundação de Amparo à Pesquisa do Estado de São Paulo,Russian Foundation for Basic Research,Leverhulme Trust,Research Corporation for Science Advancement,Ministry of Science and Technology of the People’s Republic of China,Kavli Foundation,Istituto Nazionale di Fisica Nucleare,Centre National de la Recherche Scientifique,Conselleria d’Economia i Competitivitat and Conselleria d’Educació; Cultura i Universitats of the Govern de les Illes Balears,Lyon Institute of Origins,Brazilian Ministry of Science, Technology, and Innovation",2016.0,2016.0
10.1016/j.leukres.2017.01.002,2017.0,2.0,,,
10.21014/acta_imeko.v5i4.422,,0.0,,2016.0,
10.3847/1538-4357/833/2/257,,2.0,,2016.0,
10.3847/1538-3881/153/1/7,,11.0,,2016.0,
10.1016/j.ijar.2016.11.009,2017.0,7.0,CNRS,,
10.1051/0004-6361/201629400,2017.0,21.0,,2017.0,
10.1145/2994374.3004075,2016.0,2.0,,2016.0,
10.1140/epjc/s10052-016-4577-8,2016.0,0.0,Julian Schwinger foundation,2016.0,2016.0
10.1016/j.jebo.2016.12.017,2017.0,59.0,,,
10.1083/jcb.201606092,2016.0,42.0,"Deutsche Forschungsgemeinschaft,European Molecular Biology Organization,Centre National de la Recherche Scientifique,Agence Nationale de la Recherche,Association pour la Recherche sur le Cancer,Japan Society for the Promotion of Science",2016.0,2016.0
10.1117/12.2233702,2016.0,0.0,,,
10.17323/1609-4514-2016-16-4-675-689,2016.0,0.0,,2016.0,2016.0
10.1684/hma.2016.1173,2016.0,0.0,,,
10.1117/12.2231653,2016.0,28.0,,,
10.1111/psyp.12780,2017.0,4.0,Provence-Alpes Côte d'Azur Regional Council,2016.0,2017.0
